label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
smish,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,150,24,23,31,0,1
smish,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,143,22,16,26,0,0
ham,"G says you never answer your texts, confirm/deny",48,8,0,1,0,0
smish,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,134,24,5,9,0,1
smish,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,90,16,21,17,0,1
smish,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,154,26,24,6,0,1
smish,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",160,26,21,6,0,1
smish,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",161,23,19,66,1,0
smish,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,114,18,19,18,0,1
smish,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",115,18,16,8,0,0
smish,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",148,27,5,3,0,1
ham,There bold 2  &lt;#&gt; . Is that yours,39,8,1,2,0,0
ham,Good. Good job. I like entrepreneurs,36,6,0,3,0,0
smish,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",146,25,18,24,0,0
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,165,30,0,8,0,1
ham,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,83,18,1,2,0,0
smish,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",162,25,26,29,0,1
smish,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",136,20,3,14,0,0
ham,… and don‘t worry we‘ll have finished by march … ish!,53,11,0,0,0,0
smish,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,155,26,16,9,0,1
smish,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,153,20,0,5,1,0
smish,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",154,26,21,17,0,0
smish,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,156,23,6,44,0,1
smish,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",155,24,1,13,1,0
ham,Nope. Meanwhile she talk say make i greet you.,46,9,0,2,0,0
smish,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",133,25,18,21,0,1
smish,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",158,27,23,26,0,1
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,85,19,0,3,0,0
ham,"Sorry, I'll call you  later. I am in meeting sir.",49,10,0,3,0,1
smish,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,158,28,16,20,0,1
smish,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,152,30,11,36,0,1
smish,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,155,28,16,32,0,1
ham,Gokila is talking with you aha:),32,6,0,1,0,0
smish,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,160,27,3,19,0,0
smish,For sale - arsenal dartboard. Good condition but no doubles or trebles!,71,12,0,2,0,0
smish,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,159,27,13,14,0,1
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),166,29,0,27,0,0
ham,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,71,16,0,3,0,0
ham,Is that seriously how you spell his name?,41,8,0,1,0,0
ham,Once free call me sir.,22,5,0,1,0,1
ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",431,89,0,8,0,1
ham,I cant pick the phone right now. Pls send a message,51,11,0,2,0,1
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",137,27,3,12,0,0
smish,85233 FREE>Ringtone!Reply REAL,30,3,5,10,0,1
smish,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,133,24,0,6,0,1
smish,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,121,24,0,13,0,1
smish,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,111,20,5,7,0,0
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,103,22,3,79,0,0
smish,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,64,12,2,12,0,0
ham,Was the actual exam harder than NBME,36,7,0,5,0,0
smish,Please CALL 08712402972 immediately as there is an urgent message waiting for you,81,13,11,5,0,1
ham,I dont. Can you send it to me. Plus how's mode.,47,11,0,3,0,0
smish,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",119,20,21,13,0,1
smish,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,106,18,10,12,1,1
smish,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,158,28,19,23,0,1
ham,All will come alive.better correct any good looking figure there itself..,73,11,0,1,0,0
ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",135,26,0,3,0,0
ham,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,183,28,14,5,0,0
smish,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,158,27,18,22,0,1
ham,Sorry da. I gone mad so many pending works what to do.,54,12,0,2,0,0
smish,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ,135,25,14,17,0,1
smish,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,134,25,17,19,0,1
smish,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",135,25,0,1,0,0
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",138,22,1,36,0,0
smish,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",100,17,0,18,0,1
smish,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,151,24,25,13,0,1
smish,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,143,23,24,21,0,1
smish,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",156,25,17,4,0,1
smish,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,109,6,19,7,1,1
smish,Missed call alert. These numbers called but left no message. 07008009200,72,11,11,2,0,1
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,62,13,0,3,0,0
ham,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,86,20,1,2,0,0
ham,"Sorry, I'll call later",22,4,0,2,0,1
smish,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",130,29,0,2,0,0
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,85,19,0,2,0,0
smish,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,159,23,15,21,1,1
smish,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",142,25,20,25,0,1
smish,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,146,22,28,12,0,1
smish,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,155,25,0,10,1,0
ham,And do you have any one that can teach me how to ship cars.,59,14,0,1,0,0
smish,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,154,27,25,30,0,1
smish,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",156,28,28,25,0,1
ham,"I am real, baby! I want to bring out your inner tigress...",58,12,0,2,0,0
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,61,14,0,2,0,0
smish,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",110,18,32,26,0,1
ham,No message..no responce..what happend?,38,4,0,1,0,0
smish,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,148,22,28,16,0,1
smish,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,149,27,3,11,0,1
ham,Hi Harish's rent has been transfred to ur Acnt.,47,9,0,3,0,0
smish,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",167,27,26,19,0,1
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,126,25,0,17,0,1
smish,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",149,22,16,17,0,1
smish,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",140,29,12,27,0,1
ham,Is she replying. Has boye changed his phone number,50,9,0,2,0,0
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",112,23,0,4,0,0
ham,I cant pick the phone right now. Pls send a message,51,11,0,2,0,1
smish,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,153,24,5,4,1,0
ham,Nobody can decide where to eat and dad wants Chinese,52,10,0,2,0,0
ham,"It's wylie, you in tampa or sarasota?",37,7,0,1,0,0
smish,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,157,27,13,13,0,1
smish,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,156,32,15,26,0,1
smish,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,141,29,2,11,0,0
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",50,8,0,1,0,1
ham,Otherwise had part time job na-tuition..,40,6,0,1,0,0
smish,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",159,32,8,17,0,0
ham,Ok. No wahala. Just remember that a friend in need ...,54,11,0,3,0,0
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",96,23,0,4,0,0
smish,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,139,24,28,16,0,1
smish,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,143,30,19,7,0,1
ham,No. Yes please. Been swimming?,30,5,0,3,0,0
smish,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",157,27,18,13,0,1
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",98,17,0,2,0,0
smish,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,157,28,9,33,0,1
smish,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,175,31,21,8,0,1
smish,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,135,25,8,8,0,1
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",73,14,0,12,0,0
smish,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,149,23,25,25,0,1
smish,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",156,26,5,7,1,1
smish,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",146,23,14,23,1,1
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",70,15,0,1,0,0
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,106,19,1,2,0,0
ham,Hey anyway i have to :-),24,6,0,1,0,0
